Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS,NObeyesdad,weight_cat,y,yhat,a
Female,31.793937,1.65015,73.810728,yes,yes,2.372494,2.849848,Sometimes,no,1.028538,no,0.675983,0.303025,Sometimes,Automobile,Overweight_Level_I,Overweight_Level_I,Overweight_Level_I,Overweight_Level_I,Female
Male,18.014333,1.751029,80.0,yes,yes,2.0,2.805436,Sometimes,no,2.122884,no,0.045651,0.017225,Frequently,Public_Transportation,Overweight_Level_I,Overweight_Level_I,Overweight_Level_I,Overweight_Level_I,Male
Male,19.685,1.838266,89.496905,yes,yes,2.153639,3.715148,Sometimes,no,2.703337,no,2.0,0.226097,Sometimes,Public_Transportation,Overweight_Level_I,Overweight_Level_I,Overweight_Level_I,Overweight_Level_I,Male
Male,19.506389,1.824449,87.656029,yes,yes,2.793561,3.788602,Sometimes,no,2.429059,no,2.094542,0.393358,Sometimes,Public_Transportation,Overweight_Level_I,Overweight_Level_I,Overweight_Level_I,Overweight_Level_I,Male
Female,19.0,1.76,79.349221,yes,yes,2.0,1.893811,Sometimes,no,3.0,no,1.376229,1.801322,no,Public_Transportation,Overweight_Level_I,Overweight_Level_I,Overweight_Level_I,Overweight_Level_I,Female
Female,18.0,1.622241,68.250249,yes,yes,2.0,1.010319,Sometimes,no,1.319437,no,0.0,1.626456,no,Public_Transportation,Overweight_Level_I,Overweight_Level_I,Overweight_Level_I,Overweight_Level_I,Female
Female,18.003153,1.729996,75.816864,yes,yes,2.992329,3.0,Sometimes,no,2.004908,no,1.0,1.405086,Frequently,Public_Transportation,Overweight_Level_I,Overweight_Level_I,Overweight_Level_I,Overweight_Level_I,Female
Female,18.052394,1.725233,75.970712,yes,yes,2.927409,3.0,Sometimes,no,2.209991,no,1.0,0.797215,Frequently,Public_Transportation,Overweight_Level_I,Overweight_Level_I,Overweight_Level_I,Overweight_Level_I,Female
Female,19.774317,1.541039,64.726948,no,yes,2.706134,2.669766,Sometimes,no,1.979848,yes,0.445238,0.908836,Sometimes,Public_Transportation,Overweight_Level_I,Overweight_Level_I,Overweight_Level_I,Overweight_Level_I,Female
Male,21.180346,1.773766,89.28282,yes,yes,2.010684,1.322087,Sometimes,no,2.0,no,0.540397,0.973834,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Male,21.793724,1.75463,89.068227,yes,yes,2.0,2.041558,Sometimes,no,2.38725,no,0.813917,0.0,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Male,20.880161,1.674327,80.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.66639,1.443212,no,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Male,21.18354,1.72,80.555875,yes,yes,2.0,2.468421,Sometimes,no,2.0,no,2.0,1.0,no,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Male,32.774488,1.913241,101.482054,yes,yes,2.0,2.110937,Sometimes,no,2.175632,no,1.0,0.0,Sometimes,Walking,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Male,31.327609,1.737984,82.523113,yes,yes,2.300408,3.071028,Sometimes,no,1.738959,no,0.090147,0.0,Sometimes,Automobile,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Obesity_Type_I,Male
Male,29.956198,1.703688,82.207978,yes,yes,2.119643,3.292956,Sometimes,no,1.723372,no,0.0,0.987102,Sometimes,Automobile,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Obesity_Type_I,Male
Male,21.403421,1.716308,80.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,2.936551,1.40913,no,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Male,22.591439,1.65,80.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.451078,2.0,no,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Female,28.583944,1.57856,65.522744,yes,no,2.0,2.283673,Sometimes,no,1.970622,no,1.863258,1.581703,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Female
Male,38.825189,1.780846,85.687751,yes,yes,2.901924,1.124977,Sometimes,no,2.76382,no,0.8554,0.999183,Sometimes,Automobile,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Obesity_Type_I,Male
Male,35.217173,1.823168,91.630257,yes,yes,2.0,2.9948,Sometimes,no,1.290979,no,0.87599,0.85405,Sometimes,Automobile,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Female,20.392665,1.525234,65.220249,yes,no,2.451009,3.0,Sometimes,no,2.0,no,2.177243,1.323877,no,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Female
Female,22.154854,1.481682,61.373868,yes,no,2.0,2.983297,Sometimes,no,1.453626,no,0.32896,0.509396,no,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Female
Male,19.108796,1.768578,87.803311,yes,yes,2.754646,3.0,Sometimes,no,2.957821,no,2.242754,0.786609,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_I,Male
Female,20.70768,1.569878,69.743323,yes,no,2.417635,3.0,Sometimes,no,1.937674,no,1.417035,1.0,no,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Female
Female,20.634694,1.568188,67.904023,yes,no,2.512719,3.0,Sometimes,no,1.131169,no,0.095389,1.0,no,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Female
Male,22.052152,1.792527,89.994415,yes,yes,1.771693,1.890213,Sometimes,no,2.0,no,0.0,1.36595,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Male,22.869778,1.795311,89.868784,yes,yes,1.57223,1.888067,Sometimes,no,2.0,no,0.0,0.552498,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Female,22.909992,1.700038,80.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.973114,1.540298,no,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Female
Female,23.0,1.668649,80.458343,yes,yes,2.0,2.256119,Sometimes,no,1.142873,no,0.807076,1.611271,no,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Obesity_Type_I,Female
Male,24.679807,1.7,84.687554,yes,yes,2.0,3.0,Sometimes,no,2.020424,no,0.0,1.0,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Male,23.884212,1.713825,83.952968,yes,yes,2.0,2.6648,Sometimes,no,1.810738,no,0.80989,1.0,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Female,25.461411,1.7,78.055968,yes,yes,2.661556,3.0,Sometimes,no,3.0,no,0.55181,0.658783,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Female
Male,31.333798,1.835381,91.059595,yes,yes,2.0,3.0,Sometimes,no,1.18423,no,0.155579,0.453404,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Male,24.108711,1.7,80.761409,yes,yes,2.0,3.0,Sometimes,no,2.879402,no,0.0,0.322405,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Female,28.830558,1.7,78.0,yes,yes,3.0,3.0,Sometimes,no,1.699971,no,1.727114,1.0,Frequently,Automobile,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Female
Male,17.570089,1.7,83.199034,yes,no,2.097373,2.547086,Sometimes,no,1.538626,no,1.0,0.761898,no,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Female,19.027574,1.659877,77.272652,yes,yes,2.061461,2.812283,Sometimes,no,3.0,no,0.362441,0.78519,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Obesity_Type_I,Female
Male,25.632447,1.836943,96.192662,yes,yes,1.317729,2.278652,Sometimes,no,2.0,no,1.80674,1.93977,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Male,22.94313,1.819614,93.086419,yes,yes,1.882235,1.240046,Sometimes,no,2.0,no,0.0,1.541493,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Male,23.285553,1.717775,85.312639,yes,yes,2.951591,3.0,Sometimes,no,2.971557,no,0.0,0.947192,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Obesity_Type_I,Male
Male,23.0,1.791867,90.0,yes,yes,2.067817,3.0,Sometimes,no,1.082084,no,0.0,1.922364,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Female,25.19291,1.7,80.749657,yes,yes,2.54527,3.0,Sometimes,no,2.269564,no,0.503122,1.0,Frequently,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Female
Male,34.389906,1.68108,83.568035,yes,yes,2.0,1.660768,Sometimes,no,2.482294,no,0.891205,0.0,no,Automobile,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Female,26.595893,1.660756,78.574786,yes,yes,2.0,2.597608,Sometimes,no,2.0,no,0.0,0.434198,Frequently,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Female
Male,55.24625,1.769269,80.491339,no,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,no,Automobile,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Male,34.543563,1.765188,85.0,yes,yes,2.694281,3.0,Sometimes,no,2.653831,no,1.96582,0.891189,no,Automobile,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Male,21.808159,1.65,80.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.826609,2.0,no,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Male,18.118277,1.654757,80.0,yes,yes,2.821977,2.044035,Sometimes,no,1.954968,no,1.0,0.854536,no,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Obesity_Type_I,Male
Female,42.189023,1.647768,79.165306,yes,yes,2.0,3.0,Sometimes,no,1.0,no,0.0,1.48189,no,Automobile,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Female
Male,22.0,1.691303,80.539,yes,yes,2.0,2.038373,Sometimes,no,2.0,no,2.70825,1.506576,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Female,28.770852,1.532897,65.031879,yes,no,2.0,1.0,Sometimes,no,1.0,no,0.262171,0.0,no,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Female
Female,25.483381,1.565288,64.848627,yes,no,2.0,1.0,Sometimes,no,1.0,no,0.740633,0.0,no,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Female
Female,21.67315,1.5,63.65233,yes,no,2.0,1.474836,Sometimes,no,2.0,no,0.274838,0.613902,no,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Female
Female,23.469538,1.507106,64.814109,yes,no,2.252472,3.986652,Sometimes,no,2.0,no,0.934286,0.890626,no,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Female
Male,23.0,1.70074,81.32297,yes,yes,2.0,2.720642,Sometimes,no,1.5197,no,0.279375,1.043435,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Obesity_Type_I,Male
Male,23.0,1.715118,81.650778,yes,yes,2.0,1.976744,Sometimes,no,1.628997,no,0.880584,1.127675,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Female,38.464538,1.696423,78.967919,yes,yes,3.0,3.0,Sometimes,no,2.981604,no,0.0,0.0,no,Automobile,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Female
Female,37.496175,1.653088,80.0,yes,yes,2.033745,3.0,Sometimes,no,1.517225,no,0.0,1.517897,no,Automobile,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Female
Female,33.690239,1.681842,77.426465,yes,yes,3.0,2.679724,Sometimes,no,1.999737,no,1.747347,0.681773,no,Automobile,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Female
Female,34.369686,1.652202,77.13322,yes,yes,2.595128,1.619796,Sometimes,no,1.642251,no,0.662831,0.999268,no,Automobile,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Female
Male,31.426573,1.848683,99.0,yes,yes,2.759286,2.59257,Sometimes,no,2.549617,no,1.427233,0.519395,Sometimes,Automobile,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Obesity_Type_I,Male
Male,34.288249,1.835678,96.01851,yes,yes,2.0,1.546665,Sometimes,no,3.0,no,1.0,0.0,Sometimes,Automobile,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Female,18.863875,1.560029,71.728069,yes,no,3.0,3.339914,Sometimes,no,2.0,no,1.0,1.0,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Female
Female,18.951144,1.621048,72.105856,yes,no,3.0,3.884861,Sometimes,no,2.0,no,1.0,1.0,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Female
Male,19.671876,1.699474,78.0,yes,no,1.925064,2.358298,Sometimes,no,2.774043,no,0.0,0.133566,no,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Male,50.832559,1.745528,82.130728,yes,yes,2.0,3.0,Sometimes,no,1.774778,no,0.943266,0.0,no,Automobile,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Male,17.971574,1.720379,85.0,yes,yes,2.0,3.0,Sometimes,no,2.802498,no,1.0,0.41758,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Male,18.0,1.758787,85.050558,yes,yes,2.846981,3.0,Sometimes,no,2.87781,no,1.0,0.429081,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Male,18.701766,1.704908,81.384224,yes,yes,2.650629,1.0,Sometimes,no,1.708083,no,1.876051,0.938791,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_I,Male
Female,34.389679,1.691322,77.561602,yes,yes,3.0,1.802305,Sometimes,no,2.0,no,0.390877,0.0,no,Automobile,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Female
Male,17.178483,1.78629,95.277392,yes,yes,2.0,3.0,Sometimes,no,3.0,no,1.072318,0.651904,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Male,33.0816,1.705617,83.016968,yes,yes,2.0,2.7976,Sometimes,no,2.991671,no,2.148738,0.0,no,Automobile,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Male,33.270448,1.733439,84.75383,yes,yes,2.631565,2.627173,Sometimes,no,2.253422,no,2.690756,0.845774,no,Automobile,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Female,36.310292,1.701397,83.0,yes,yes,2.0,1.0,Sometimes,no,2.0,no,1.472172,0.0,no,Automobile,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Female
Female,20.0,1.625236,74.433362,yes,no,2.522399,1.032887,Sometimes,no,2.397653,no,2.358699,0.440087,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Female
Female,18.549437,1.545196,72.467862,yes,no,3.0,3.014808,Sometimes,no,2.0,no,1.997529,1.0,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Female
Male,34.243146,1.843172,92.69551,yes,yes,2.0,2.271734,Sometimes,no,2.629043,no,1.0,0.075823,Sometimes,Automobile,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Male,23.32012,1.705813,82.011962,yes,yes,2.784471,2.122545,Sometimes,no,2.984153,no,2.164472,0.203978,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Male,19.703095,1.704141,78.790936,yes,no,1.650505,3.0,Sometimes,no,2.0,no,1.73234,1.0,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Male,19.223259,1.706082,78.073528,yes,no,1.961347,3.0,Sometimes,no,2.0,no,1.655488,1.0,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Male,29.695603,1.842943,93.798055,yes,yes,2.133955,2.902766,Sometimes,no,1.753464,no,1.729987,1.0,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Male,27.0,1.880992,99.623778,yes,yes,2.684528,1.0,Sometimes,no,1.05668,no,1.516147,0.084006,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Male,21.027662,1.726774,82.853749,yes,yes,2.265973,2.687502,Sometimes,no,2.0,no,2.21722,0.648522,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_I,Male
Male,33.015258,1.73196,84.315608,yes,yes,2.0,3.0,Sometimes,no,2.205911,no,1.293396,0.0,no,Automobile,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Male,18.0,1.751278,86.963628,yes,no,3.0,3.0,Sometimes,no,2.0,no,1.271667,0.155278,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Male,30.553097,1.780448,88.431954,yes,yes,2.0,1.178708,Sometimes,no,1.791286,no,0.893362,0.276364,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Male,33.0,1.85,97.92035,yes,yes,2.0,3.0,Sometimes,no,1.117464,no,1.0,0.663649,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Male,24.911994,1.785241,88.03748,yes,yes,1.306844,2.279546,Sometimes,no,2.0,no,0.0,0.739609,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Male,24.444846,1.718845,86.319887,yes,yes,2.0,2.677693,Sometimes,no,2.693978,no,0.0,0.688013,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Female,19.911246,1.530248,68.85097,yes,no,2.258795,3.53009,Sometimes,no,1.172186,no,0.678943,1.0,no,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Female
Female,34.204408,1.664927,80.386078,yes,yes,2.0,3.0,Sometimes,no,2.641642,no,0.285889,1.50301,no,Automobile,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Female
Female,34.281681,1.673333,77.205685,yes,yes,2.689929,1.835543,Sometimes,no,1.718569,no,0.674348,0.707246,no,Automobile,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Female
Male,23.384374,1.725587,82.480214,yes,yes,2.712747,2.853676,Sometimes,no,1.526313,no,1.0,0.173665,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Obesity_Type_I,Male
Female,43.238402,1.733875,86.94538,yes,yes,2.353603,2.337035,Sometimes,no,1.830614,no,0.706287,0.0,no,Automobile,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Obesity_Type_I,Female
Female,45.0,1.675953,79.66832,yes,yes,2.598051,3.0,Sometimes,no,1.0,no,0.0,0.0,no,Automobile,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Female
Male,22.087389,1.786238,89.802492,yes,yes,1.718156,1.631184,Sometimes,no,2.0,no,0.0,0.306124,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Male,21.378039,1.718534,80.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,2.721646,1.269982,no,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
Male,31.398281,1.919543,101.544589,yes,yes,2.0,1.005391,Sometimes,no,2.001936,no,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Overweight_Level_II,Male
