id,age,gender,education,country,ethnicity,nscore,escore,oscore,ascore,cscore,impulsive,ss,alcohol,amphet,amyl,benzos,caff,cannabis,choc,coke,crack,ecstasy,heroin,ketamine,legalh,lsd,meth,mushrooms,nicotine,semer,vsa,yhat,a,y,race
1045,-0.07854,0.48246,1.16365,0.96082,-0.31685,0.91093,-0.43999,-1.42424,0.76096,-0.65253,-1.37983,-0.52593,CL6,CL0,CL0,CL0,CL6,CL3,CL6,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,last year,white
1046,-0.95197,-0.48246,-0.61113,0.96082,-0.31685,0.73545,1.2861,1.43533,0.94156,-0.89891,1.29221,1.2247,CL6,CL3,CL0,CL0,CL6,CL5,CL6,CL3,CL0,CL0,CL0,CL3,CL3,CL0,CL3,CL3,CL6,CL0,CL0,last year,white,last year,white
1047,-0.07854,0.48246,1.16365,-0.57009,-0.31685,1.37297,1.2861,1.88511,-2.5383,-1.25773,1.29221,1.2247,CL5,CL0,CL0,CL5,CL6,CL3,CL4,CL5,CL0,CL1,CL3,CL1,CL4,CL1,CL5,CL0,CL0,CL0,CL1,last year,white,last year,white
1048,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.23461,-1.23177,0.44585,-0.01729,0.25953,-1.37983,-1.54858,CL5,CL3,CL0,CL4,CL5,CL3,CL5,CL2,CL0,CL2,CL0,CL2,CL2,CL2,CL3,CL0,CL3,CL0,CL1,last year,white,last year,white
1049,-0.95197,-0.48246,1.16365,0.96082,-0.31685,-1.43907,2.57309,0.44585,-0.76096,0.58489,0.88113,1.92173,CL6,CL0,CL0,CL3,CL6,CL6,CL4,CL5,CL0,CL0,CL0,CL0,CL6,CL0,CL0,CL0,CL6,CL0,CL0,last year,white,last year,white
1050,-0.95197,-0.48246,-0.05921,0.96082,-0.31685,-1.1943,0.63779,-0.01928,0.28783,-0.52745,-0.21712,-0.52593,CL5,CL0,CL0,CL0,CL6,CL5,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0,last year,white,last year,white
1051,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,1.02119,0.47617,1.43533,1.61108,-0.65253,0.88113,0.7654,CL5,CL3,CL0,CL3,CL6,CL5,CL4,CL3,CL0,CL5,CL0,CL3,CL2,CL3,CL0,CL3,CL5,CL0,CL3,last year,white,last year,white
1052,-0.07854,-0.48246,1.98437,-0.28519,-0.31685,-1.55078,-0.15487,0.7233,-1.92595,0.25953,0.19268,1.2247,CL5,CL2,CL2,CL3,CL6,CL5,CL3,CL4,CL0,CL5,CL0,CL0,CL0,CL0,CL2,CL0,CL1,CL0,CL1,last year,white,last year,white
1053,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.67825,-0.43999,-0.97631,-0.30172,-0.27607,-0.21712,-0.21575,CL5,CL0,CL0,CL3,CL6,CL6,CL4,CL0,CL0,CL3,CL0,CL0,CL3,CL3,CL0,CL4,CL6,CL0,CL2,last year,white,last year,white
1054,-0.95197,-0.48246,-1.22751,0.24923,-0.31685,1.23461,-0.57545,-1.55521,-1.92595,-2.04506,1.29221,1.92173,CL6,CL5,CL0,CL4,CL5,CL5,CL5,CL6,CL0,CL4,CL5,CL0,CL4,CL3,CL5,CL3,CL6,CL0,CL0,last year,white,last year,white
1055,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.41667,-0.57545,0.44585,-0.30172,-0.40581,-0.21712,-0.21575,CL5,CL0,CL0,CL2,CL4,CL6,CL4,CL2,CL0,CL2,CL0,CL0,CL2,CL2,CL0,CL3,CL3,CL0,CL0,last year,white,last year,white
1056,-0.07854,-0.48246,-1.7379,0.96082,-0.31685,-0.79151,1.2861,1.65653,-0.60633,0.58489,0.19268,0.40148,CL6,CL2,CL2,CL4,CL5,CL4,CL5,CL2,CL0,CL4,CL0,CL4,CL3,CL6,CL0,CL3,CL6,CL0,CL6,last year,white,last year,white
1057,-0.07854,0.48246,-0.61113,-0.57009,-0.31685,0.22393,-0.15487,0.7233,0.59042,1.46191,-1.37983,-1.18084,CL4,CL2,CL2,CL3,CL5,CL5,CL4,CL2,CL2,CL2,CL0,CL0,CL2,CL0,CL2,CL2,CL2,CL0,CL1,last year,white,last year,white
1058,0.49788,0.48246,-1.22751,-0.57009,-0.31685,0.31287,-1.23177,-1.11902,-1.772,-1.38502,0.19268,0.40148,CL4,CL5,CL0,CL3,CL5,CL4,CL5,CL2,CL0,CL0,CL0,CL0,CL6,CL1,CL2,CL1,CL3,CL0,CL1,last year,white,last year,white
1059,-0.95197,-0.48246,0.45468,-0.57009,-0.31685,0.73545,-1.09207,-1.27553,-0.45321,-0.40581,0.52975,0.40148,CL5,CL4,CL0,CL4,CL6,CL6,CL3,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0,CL3,CL0,CL0,CL0,last year,white,last year,white
1060,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.58016,-0.15487,0.7233,0.94156,-0.27607,-0.71126,0.40148,CL5,CL0,CL0,CL0,CL6,CL5,CL5,CL0,CL0,CL3,CL0,CL0,CL5,CL5,CL3,CL0,CL3,CL0,CL0,last year,white,last year,white
1061,1.09449,0.48246,1.16365,-0.28519,-0.31685,-0.58016,0.00332,1.65653,0.59042,0.93949,-1.37983,-0.52593,CL5,CL1,CL1,CL0,CL2,CL1,CL6,CL1,CL0,CL0,CL1,CL0,CL0,CL1,CL0,CL1,CL1,CL0,CL0,not last year,white,not last year,white
1062,-0.95197,0.48246,-1.22751,-0.57009,0.1144,-0.24649,0.63779,-1.42424,0.13136,0.7583,1.29221,0.07987,CL2,CL0,CL0,CL0,CL4,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,last year,non-white,never,non-white
1063,-0.95197,0.48246,0.45468,-0.57009,1.90725,1.23461,1.93886,1.65653,-0.15487,-0.52745,1.29221,1.2247,CL5,CL0,CL0,CL3,CL5,CL4,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL4,CL0,CL0,CL0,last year,non-white,last year,non-white
1064,-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,-1.69163,-0.15487,0.88309,-1.47955,0.41594,-0.21712,0.07987,CL5,CL2,CL0,CL2,CL4,CL6,CL5,CL2,CL2,CL4,CL0,CL0,CL0,CL3,CL0,CL3,CL5,CL0,CL2,last year,white,last year,white
1065,-0.07854,-0.48246,1.16365,-0.28519,0.1144,-0.67825,0.63779,1.65653,0.59042,0.58489,-0.21712,1.2247,CL5,CL4,CL3,CL3,CL6,CL6,CL6,CL2,CL0,CL2,CL0,CL0,CL3,CL3,CL0,CL4,CL6,CL0,CL1,last year,non-white,last year,non-white
1066,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-3.15735,0.47617,1.24033,1.11406,-1.13788,0.88113,0.7654,CL4,CL0,CL0,CL0,CL4,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL3,CL4,CL0,CL0,CL5,CL0,CL0,last year,white,last year,white
1067,0.49788,0.48246,-1.43719,0.24923,-0.31685,1.23461,-0.69509,0.58331,0.28783,1.63088,-1.37983,-1.54858,CL5,CL0,CL0,CL0,CL6,CL2,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,never,white,not last year,white
1068,0.49788,-0.48246,0.45468,0.24923,-0.31685,-0.58016,-0.69509,-2.39883,-0.30172,-0.27607,-2.55524,-1.18084,CL3,CL0,CL0,CL0,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL0,last year,white,never,white
1069,-0.95197,-0.48246,-1.22751,0.96082,-0.31685,-1.69163,0.96248,-0.01928,-0.01729,-0.89891,0.88113,0.07987,CL6,CL0,CL0,CL0,CL5,CL6,CL4,CL0,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,last year,white,last year,white
1070,-0.07854,0.48246,1.98437,0.96082,-0.31685,-0.92104,0.00332,1.06238,2.03972,2.04506,-1.37983,-0.21575,CL6,CL0,CL0,CL0,CL5,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,not last year,white,not last year,white
1071,-0.07854,0.48246,1.16365,-0.28519,-0.22166,-0.05188,-1.37639,-0.45174,-0.15487,1.30612,-0.21712,-1.18084,CL6,CL0,CL0,CL0,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,non-white,not last year,non-white
1072,-0.95197,-0.48246,1.16365,0.96082,-0.31685,0.41667,0.00332,0.29338,-0.60633,0.12331,0.88113,0.07987,CL5,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL0,never,white,not last year,white
1073,-0.95197,-0.48246,-0.61113,0.21128,-0.31685,-0.46725,-0.43999,1.06238,0.13136,-1.38502,-0.21712,0.7654,CL5,CL0,CL2,CL0,CL6,CL3,CL5,CL2,CL0,CL2,CL0,CL0,CL2,CL0,CL0,CL0,CL6,CL0,CL2,last year,white,last year,white
1074,-0.95197,0.48246,1.16365,0.96082,-0.31685,1.60383,-1.50796,-0.17779,0.28783,-0.40581,-0.71126,-1.54858,CL2,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,never,white
1075,0.49788,0.48246,1.98437,0.96082,-0.31685,-0.67825,0.32197,-0.01928,-0.30172,1.46191,-1.37983,-1.54858,CL5,CL0,CL0,CL0,CL3,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,never,white
1076,0.49788,-0.48246,-1.22751,0.96082,-0.31685,0.31287,-0.69509,-0.45174,-0.45321,-0.14277,0.19268,0.7654,CL6,CL0,CL1,CL0,CL5,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,not last year,white,not last year,white
1077,-0.95197,-0.48246,-1.43719,0.96082,-0.31685,-0.92104,-0.57545,0.7233,1.2861,-0.27607,-0.71126,-0.21575,CL3,CL0,CL0,CL0,CL5,CL6,CL4,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0,CL4,CL0,CL0,CL0,last year,white,last year,white
1078,0.49788,0.48246,-0.05921,0.24923,-0.31685,0.41667,0.00332,-0.97631,0.13136,-0.14277,-1.37983,-1.18084,CL4,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,not last year,white,not last year,white
1079,-0.07854,0.48246,0.45468,-0.57009,-0.31685,1.8399,-1.92173,1.88511,-0.91699,0.25953,0.19268,1.92173,CL3,CL1,CL1,CL2,CL6,CL3,CL6,CL0,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL1,CL3,CL0,CL0,last year,white,last year,white
1080,1.09449,-0.48246,-0.05921,0.96082,-0.31685,-1.55078,0.96248,-0.31776,-0.45321,0.25953,-0.21712,-1.54858,CL4,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,never,white
1081,0.49788,0.48246,-0.05921,0.96082,-0.31685,0.52135,-1.37639,-1.42424,0.13136,-1.13788,-1.37983,-1.18084,CL4,CL0,CL0,CL0,CL5,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,not last year,white
1082,-0.07854,0.48246,1.16365,0.96082,0.1144,0.31287,1.74091,-0.17779,0.28783,0.58489,0.52975,0.7654,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,non-white,never,non-white
1083,-0.95197,0.48246,1.16365,0.96082,-0.31685,-1.1943,1.58487,0.29338,1.11406,1.30612,-0.21712,-0.21575,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,never,white
1084,-0.95197,-0.48246,1.16365,0.96082,-0.31685,-0.24649,0.47617,-0.31776,0.28783,-0.52745,-0.21712,-0.21575,CL5,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,CL2,CL3,CL0,CL0,last year,white,not last year,white
1085,-0.95197,0.48246,1.16365,0.96082,-0.31685,0.62967,1.11406,-0.84732,-0.45321,-1.25773,-0.71126,-0.84637,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,never,white
1086,-0.95197,0.48246,0.45468,0.96082,-0.31685,-0.05188,-0.15487,0.44585,0.28783,0.41594,-1.37983,-0.21575,CL5,CL2,CL2,CL0,CL6,CL2,CL4,CL0,CL0,CL3,CL0,CL2,CL3,CL0,CL0,CL2,CL2,CL0,CL1,last year,white,not last year,white
1087,-0.95197,0.48246,1.16365,0.96082,-0.31685,-0.24649,0.47617,0.88309,-0.15487,1.81175,0.52975,0.40148,CL6,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,never,white
1088,0.49788,-0.48246,-0.05921,0.24923,-0.31685,-0.14882,-0.15487,0.58331,0.43852,0.58489,-0.71126,0.40148,CL6,CL2,CL0,CL2,CL6,CL3,CL5,CL2,CL0,CL2,CL0,CL2,CL0,CL2,CL0,CL2,CL1,CL0,CL0,last year,white,last year,white
1089,-0.95197,0.48246,1.16365,-0.28519,-0.31685,-0.05188,0.96248,2.15324,-0.30172,0.25953,-1.37983,-0.52593,CL3,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,never,white
1090,-0.95197,0.48246,1.16365,0.96082,-0.31685,0.52135,0.47617,-0.01928,-0.30172,0.25953,0.19268,-0.52593,CL6,CL0,CL2,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,last year,white,not last year,white
1091,-0.07854,0.48246,1.16365,-0.57009,-0.31685,-0.46725,-0.15487,0.29338,0.59042,0.93949,0.19268,-0.84637,CL6,CL6,CL0,CL3,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0,CL0,CL0,last year,white,never,white
1092,-0.07854,0.48246,0.45468,0.96082,-0.31685,-1.05308,1.45421,0.14143,1.11406,-0.27607,-1.37983,0.7654,CL6,CL2,CL5,CL0,CL6,CL5,CL5,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL6,CL0,CL1,last year,white,last year,white
1093,-0.95197,0.48246,1.16365,0.96082,-0.31685,0.62967,1.45421,-0.17779,2.46262,-0.52745,1.29221,0.40148,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,never,white
1094,1.09449,0.48246,-1.7379,0.96082,-0.31685,-0.46725,0.63779,-1.11902,1.11406,0.12331,0.19268,-0.52593,CL4,CL3,CL0,CL5,CL6,CL3,CL5,CL3,CL0,CL3,CL0,CL0,CL3,CL3,CL3,CL3,CL3,CL0,CL0,last year,white,last year,white
1095,-0.95197,-0.48246,0.45468,-0.09765,-0.31685,-1.69163,-0.80615,-0.58331,-1.21213,-1.25773,0.19268,0.7654,CL3,CL4,CL6,CL0,CL6,CL3,CL4,CL4,CL0,CL4,CL0,CL0,CL4,CL4,CL0,CL3,CL0,CL0,CL4,last year,white,last year,white
1096,-0.07854,0.48246,0.45468,-0.09765,-0.31685,-1.43907,1.74091,-0.84732,-0.60633,0.58489,0.88113,0.40148,CL6,CL2,CL0,CL2,CL6,CL4,CL5,CL3,CL0,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0,last year,white,last year,white
1097,0.49788,-0.48246,1.16365,0.96082,-0.50212,-0.46725,0.96248,0.14143,-0.01729,0.93949,0.88113,-0.21575,CL5,CL0,CL0,CL2,CL4,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,last year,non-white,never,non-white
1098,-0.07854,-0.48246,1.16365,0.96082,-0.31685,1.13281,-1.09207,-0.84732,-0.01729,0.12331,-0.21712,-2.07848,CL5,CL0,CL0,CL0,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,not last year,white,not last year,white
1099,-0.95197,-0.48246,-1.22751,0.96082,-0.31685,-0.58016,-0.69509,1.65653,1.81866,-1.13788,-0.21712,-0.52593,CL5,CL2,CL3,CL3,CL5,CL5,CL4,CL0,CL0,CL3,CL0,CL4,CL3,CL0,CL0,CL0,CL6,CL0,CL0,last year,white,last year,white
1100,-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,-0.92104,0.00332,0.7233,0.13136,-0.65253,0.88113,0.07987,CL3,CL2,CL0,CL4,CL6,CL6,CL6,CL2,CL2,CL3,CL2,CL2,CL3,CL2,CL6,CL3,CL6,CL0,CL5,last year,white,last year,white
1101,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.04257,-0.43999,-0.01928,-0.91699,-0.65253,-1.37983,-0.21575,CL4,CL0,CL0,CL0,CL6,CL5,CL4,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,CL3,CL0,CL0,CL0,last year,white,last year,white
1102,-0.95197,0.48246,1.16365,0.96082,-0.31685,-1.32828,1.2861,0.29338,0.43852,0.58489,-0.21712,0.40148,CL5,CL2,CL2,CL0,CL5,CL5,CL6,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL5,CL0,CL0,last year,white,last year,white
1103,-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,-0.58016,0.47617,-0.17779,0.28783,-1.78169,0.19268,0.7654,CL6,CL4,CL0,CL0,CL6,CL5,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,last year,white,last year,white
1104,-0.95197,0.48246,0.45468,-0.57009,-0.31685,0.31287,-0.15487,-0.58331,-0.30172,1.30612,-0.71126,-0.52593,CL5,CL0,CL0,CL2,CL6,CL6,CL5,CL3,CL0,CL4,CL0,CL2,CL2,CL4,CL0,CL2,CL3,CL0,CL0,last year,white,last year,white
1105,-0.95197,0.48246,1.16365,-0.28519,-0.31685,-0.79151,-0.15487,-0.17779,-0.45321,-0.40581,-0.21712,1.2247,CL6,CL0,CL3,CL0,CL5,CL6,CL5,CL3,CL0,CL4,CL0,CL0,CL0,CL3,CL0,CL0,CL6,CL0,CL0,last year,white,last year,white
1106,-0.95197,0.48246,-1.22751,-0.57009,-0.31685,-1.05308,0.32197,1.88511,-0.91699,-1.78169,0.19268,0.7654,CL5,CL0,CL0,CL0,CL5,CL4,CL5,CL0,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,last year,white,last year,white
1107,-0.07854,-0.48246,-0.61113,-0.28519,-0.31685,-1.1943,-1.09207,0.7233,-1.21213,-2.04506,-1.37983,0.07987,CL6,CL3,CL2,CL3,CL6,CL5,CL5,CL3,CL0,CL4,CL0,CL3,CL3,CL4,CL0,CL4,CL6,CL0,CL0,last year,white,last year,white
1108,-0.07854,0.48246,1.98437,0.96082,-0.31685,-0.14882,-0.30033,-0.45174,2.23427,1.63088,-1.37983,0.07987,CL4,CL0,CL0,CL0,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,not last year,white,not last year,white
1109,-0.07854,0.48246,-0.61113,-0.28519,-0.31685,1.98437,-0.30033,0.44585,-1.21213,-1.0145,0.19268,0.7654,CL5,CL3,CL2,CL2,CL3,CL6,CL5,CL3,CL0,CL4,CL2,CL2,CL0,CL3,CL3,CL2,CL6,CL0,CL1,last year,white,last year,white
1110,-0.95197,-0.48246,0.45468,0.96082,-0.31685,1.13281,1.11406,1.06238,-0.15487,-0.52745,1.86203,1.92173,CL5,CL4,CL2,CL3,CL5,CL4,CL6,CL2,CL0,CL4,CL0,CL4,CL3,CL2,CL0,CL2,CL4,CL0,CL0,last year,white,last year,white
1111,-0.95197,-0.48246,-0.61113,0.96082,-0.31685,-0.92104,1.74091,1.43533,1.2861,-0.27607,0.19268,0.40148,CL6,CL5,CL3,CL5,CL6,CL5,CL5,CL5,CL0,CL5,CL0,CL5,CL3,CL3,CL0,CL0,CL6,CL0,CL0,last year,white,last year,white
1112,1.09449,-0.48246,-0.61113,-0.57009,-0.31685,2.46262,-1.50796,-1.82919,0.13136,-1.64101,0.88113,-0.52593,CL5,CL3,CL1,CL6,CL6,CL1,CL5,CL3,CL0,CL1,CL1,CL2,CL0,CL1,CL3,CL2,CL1,CL0,CL1,last year,white,not last year,white
1113,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.22393,-0.15487,-0.31776,2.23427,1.46191,-1.37983,-1.18084,CL5,CL0,CL0,CL6,CL6,CL3,CL4,CL0,CL0,CL4,CL0,CL0,CL3,CL4,CL0,CL5,CL0,CL0,CL0,last year,white,last year,white
1114,1.09449,-0.48246,1.98437,-0.57009,-0.31685,0.41667,-0.43999,0.58331,0.28783,-1.25773,1.29221,0.07987,CL6,CL6,CL0,CL2,CL6,CL3,CL6,CL2,CL0,CL1,CL0,CL0,CL0,CL3,CL3,CL2,CL2,CL0,CL0,last year,white,last year,white
1115,-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,-0.92104,-1.23177,-0.71727,-1.07533,0.58489,-0.71126,-0.52593,CL5,CL0,CL4,CL3,CL6,CL6,CL6,CL4,CL0,CL4,CL0,CL3,CL3,CL3,CL3,CL4,CL6,CL0,CL2,last year,white,last year,white
1116,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-3.46436,0.47617,-0.01928,1.2861,2.04506,-0.21712,0.7654,CL5,CL0,CL0,CL0,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL4,CL3,CL3,CL3,CL5,CL0,CL0,last year,white,last year,white
1117,1.09449,-0.48246,-1.7379,0.96082,-0.31685,0.52135,-0.57545,0.44585,-2.5383,-0.27607,0.88113,-0.21575,CL3,CL1,CL1,CL1,CL6,CL6,CL6,CL1,CL0,CL0,CL3,CL0,CL0,CL1,CL0,CL3,CL1,CL0,CL0,last year,white,last year,white
1118,-0.95197,-0.48246,-0.61113,-0.57009,0.1144,0.91093,0.00332,1.24033,-0.15487,-1.38502,1.29221,0.40148,CL5,CL0,CL0,CL3,CL6,CL6,CL6,CL0,CL0,CL3,CL0,CL0,CL6,CL4,CL0,CL4,CL6,CL0,CL0,last year,non-white,last year,non-white
1119,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.60383,-1.23177,-0.17779,-0.91699,-0.65253,-0.71126,-0.21575,CL6,CL4,CL0,CL6,CL6,CL6,CL6,CL0,CL0,CL4,CL0,CL0,CL4,CL3,CL3,CL3,CL6,CL0,CL0,last year,white,last year,white
1120,-0.07854,0.48246,0.45468,-0.57009,-0.31685,-1.69163,2.57309,2.90161,1.11406,-0.27607,0.52975,1.92173,CL6,CL6,CL0,CL3,CL6,CL6,CL6,CL3,CL0,CL3,CL0,CL0,CL0,CL4,CL5,CL5,CL6,CL0,CL4,last year,white,last year,white
1121,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.02119,-0.43999,-0.01928,-1.772,-1.0145,0.88113,0.7654,CL4,CL5,CL0,CL3,CL4,CL6,CL5,CL0,CL0,CL3,CL0,CL0,CL3,CL3,CL0,CL3,CL3,CL0,CL0,last year,white,last year,white
1122,-0.07854,-0.48246,0.45468,0.96082,-0.31685,-1.05308,1.2861,0.44585,0.43852,0.7583,0.19268,-0.21575,CL5,CL2,CL2,CL0,CL6,CL2,CL6,CL2,CL0,CL2,CL0,CL2,CL2,CL0,CL0,CL0,CL2,CL0,CL0,not last year,white,not last year,white
1123,-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,-0.34799,-2.44904,-1.27553,-0.76096,-0.27607,0.19268,0.7654,CL2,CL5,CL0,CL3,CL6,CL2,CL4,CL2,CL0,CL0,CL3,CL2,CL2,CL2,CL6,CL2,CL1,CL0,CL0,last year,white,not last year,white
1124,-0.95197,-0.48246,-1.7379,0.24923,-0.31685,-0.05188,-1.92173,1.65653,-0.01729,-0.40581,-0.71126,-0.52593,CL3,CL2,CL0,CL2,CL6,CL3,CL4,CL3,CL2,CL2,CL0,CL2,CL2,CL2,CL4,CL2,CL6,CL0,CL0,last year,white,last year,white
1125,-0.07854,-0.48246,-0.05921,0.96082,-0.31685,0.73545,-0.94779,-1.11902,-0.01729,-1.25773,0.52975,-0.52593,CL6,CL6,CL2,CL3,CL6,CL3,CL6,CL3,CL0,CL3,CL0,CL4,CL6,CL0,CL0,CL2,CL6,CL0,CL0,last year,white,last year,white
1126,-0.07854,-0.48246,-1.22751,0.96082,-0.31685,-1.05308,0.00332,-2.39883,0.43852,-0.00665,1.29221,0.07987,CL6,CL2,CL2,CL5,CL4,CL6,CL6,CL3,CL3,CL3,CL0,CL4,CL6,CL2,CL0,CL2,CL6,CL0,CL3,last year,white,last year,white
1127,-0.07854,-0.48246,-0.05921,-0.57009,-0.31685,1.37297,-1.37639,-0.45174,-0.15487,-2.30408,-0.21712,-0.21575,CL4,CL4,CL2,CL5,CL6,CL5,CL5,CL3,CL0,CL4,CL3,CL0,CL4,CL0,CL2,CL3,CL6,CL0,CL3,last year,white,last year,white
1128,1.82213,-0.48246,-1.43719,-0.57009,-0.31685,0.52135,-0.43999,-0.58331,-1.6209,0.58489,-0.21712,0.07987,CL3,CL1,CL0,CL4,CL6,CL3,CL3,CL2,CL2,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL1,CL0,CL0,last year,white,last year,white
1129,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.37297,-0.94779,0.7233,0.28783,-0.78155,0.52975,1.2247,CL4,CL3,CL0,CL5,CL6,CL6,CL5,CL2,CL2,CL3,CL2,CL0,CL6,CL5,CL3,CL3,CL5,CL0,CL0,last year,white,last year,white
1130,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.02119,-2.03972,-0.71727,1.11406,-1.25773,0.88113,0.40148,CL5,CL5,CL0,CL3,CL6,CL6,CL5,CL3,CL2,CL3,CL0,CL0,CL2,CL3,CL6,CL2,CL6,CL0,CL2,last year,white,last year,white
1131,-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,-1.55078,-1.23177,0.88309,1.61108,-1.78169,-0.21712,0.40148,CL5,CL0,CL0,CL0,CL3,CL5,CL6,CL0,CL0,CL0,CL0,CL3,CL3,CL3,CL3,CL4,CL5,CL0,CL0,last year,white,last year,white
1132,-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,0.41667,0.16767,-0.17779,-0.01729,-1.92173,1.29221,0.7654,CL6,CL3,CL3,CL6,CL4,CL5,CL5,CL2,CL2,CL3,CL5,CL5,CL6,CL2,CL0,CL2,CL6,CL0,CL2,last year,white,last year,white
